customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST003824,Female,1,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,61.73,2408.29,1
CUST003825,Female,0,Yes,No,40,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,40.93,1738.64,1
CUST003826,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,One year,Yes,Credit card,47.87,337.44,1
CUST003827,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,33.56,1680.39,1
CUST003828,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.13,2816.43,1
CUST003829,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,38.23,2208.67,1
CUST003830,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,One year,Yes,Bank transfer,62.96,0.0,0
CUST003831,Male,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,75.13,1558.26,1
CUST003832,Male,0,Yes,No,71,No,No,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,117.42,8297.76,1
CUST003833,Female,1,No,No,46,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,Month-to-month,No,Electronic check,106.39,4853.92,1
CUST003834,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.76,1416.9,0
CUST003835,Female,0,No,No,35,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,Two year,Yes,Bank transfer,56.38,1900.15,0
CUST003836,Male,0,Yes,Yes,62,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,49.26,3050.33,0
CUST003837,Female,1,Yes,No,68,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,38.5,2672.39,0
CUST003838,Female,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card,81.82,5789.31,1
CUST003839,Male,0,Yes,No,52,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,73.52,3831.13,1
CUST003840,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card,97.15,2374.15,0
CUST003841,Male,0,No,No,36,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,74.79,2669.84,0
CUST003842,Female,0,Yes,No,11,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,18.0,141.93,1
CUST003843,Female,0,No,Yes,6,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,One year,Yes,Electronic check,77.21,544.82,0
CUST003844,Female,0,No,Yes,59,Yes,No,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,111.63,6604.23,0
CUST003845,Male,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,One year,Yes,Electronic check,59.91,1685.78,0
CUST003846,Male,1,Yes,Yes,61,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,87.03,5283.51,0
CUST003847,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,75.58,3066.6,1
CUST003848,Female,0,Yes,No,16,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.18,1509.39,0
CUST003849,Female,0,No,No,49,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.06,3571.36,0
CUST003850,Female,0,No,Yes,13,Yes,No phone service,No,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer,106.88,1482.65,0
CUST003851,Female,0,Yes,No,33,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,81.43,2638.07,0
CUST003852,Male,0,No,Yes,29,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,80.19,2299.54,1
CUST003853,Male,0,Yes,No,4,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,45.3,161.46,0
CUST003854,Male,0,No,Yes,56,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,31.98,1828.4,1
CUST003855,Female,0,Yes,Yes,61,No,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer,115.49,7037.26,0
CUST003856,Female,0,Yes,No,50,No,No,No,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,22.16,1094.28,0
CUST003857,Male,0,No,No,11,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card,40.77,420.26,1
CUST003858,Male,0,No,Yes,13,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,88.81,1293.45,0
CUST003859,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Two year,Yes,Credit card,35.27,385.68,0
CUST003860,Male,0,No,Yes,66,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card,28.33,1893.69,1
CUST003861,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,Yes,Bank transfer,63.11,2670.27,0
CUST003862,Female,0,Yes,No,20,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,100.17,2013.27,0
CUST003863,Male,0,Yes,Yes,68,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.76,7457.85,1
CUST003864,Male,0,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,71.88,4367.88,0
CUST003865,Male,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.74,1390.87,0
CUST003866,Male,0,No,No,36,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,70.77,2575.46,1
CUST003867,Female,0,No,No,19,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card,34.34,553.77,1
CUST003868,Female,0,Yes,Yes,4,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,28.33,113.13,1
CUST003869,Male,0,Yes,No,20,Yes,No,No,No,No,No,No internet service,Yes,Yes,Two year,No,Electronic check,51.73,1110.64,0
CUST003870,Male,0,No,No,16,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,134.01,2166.76,0
CUST003871,Female,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,41.98,2325.26,0
CUST003872,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Bank transfer,86.15,209.98,1
CUST003873,Male,1,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,64.52,1098.91,0
CUST003874,Male,0,Yes,No,64,Yes,No,No,Yes,No internet service,Yes,No,Yes,Yes,Two year,Yes,Mailed check,80.05,5194.96,0
CUST003875,Male,0,No,Yes,51,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.42,3651.55,0
CUST003876,Female,0,No,Yes,59,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer,31.79,1960.35,0
CUST003877,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No internet service,One year,Yes,Electronic check,69.41,1366.47,1
CUST003878,Female,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Bank transfer,79.92,4771.76,0
CUST003879,Female,0,Yes,No,71,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer,51.2,3562.22,1
CUST003880,Female,0,Yes,No,62,No,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,One year,No,Bank transfer,72.58,4429.91,0
CUST003881,Male,0,No,No,48,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,131.56,6222.12,1
CUST003882,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,61.68,2268.86,1
CUST003883,Male,0,No,No,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,92.02,773.03,0
CUST003884,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,130.56,475.77,1
CUST003885,Female,1,Yes,No,24,Yes,Yes,No,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,54.74,1355.83,1
CUST003886,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,114.82,552.82,0
CUST003887,Female,1,No,No,67,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,67.93,4641.84,0
CUST003888,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,56.87,3087.09,0
CUST003889,Female,1,Yes,Yes,3,Yes,No phone service,No,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,36.03,146.98,1
CUST003890,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,89.24,5766.93,1
CUST003891,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card,82.31,2786.34,0
CUST003892,Male,1,No,No,30,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,112.41,3368.05,0
CUST003893,Female,0,No,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,88.84,5140.44,0
CUST003894,Male,0,Yes,Yes,18,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,56.53,985.47,1
CUST003895,Male,1,No,No,38,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.52,2485.58,1
CUST003896,Male,0,Yes,No,65,Yes,No,No,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,101.78,6453.96,0
CUST003897,Female,0,Yes,Yes,6,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.47,474.89,0
CUST003898,Male,1,No,No,52,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,66.14,3478.79,1
CUST003899,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,18.0,1096.72,0
CUST003900,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,46.24,934.99,1
CUST003901,Male,1,No,No,64,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer,107.2,6773.8,1
CUST003902,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,64.76,627.95,1
CUST003903,Female,0,No,Yes,55,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,18.69,990.54,0
CUST003904,Male,0,Yes,No,62,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,97.15,5970.37,0
CUST003905,Female,1,No,Yes,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.69,2592.86,1
CUST003906,Female,1,No,Yes,45,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,One year,Yes,Electronic check,107.2,4783.08,0
CUST003907,Female,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.06,5118.66,0
CUST003908,Male,0,No,No,7,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,89.05,562.85,0
CUST003909,Female,0,Yes,Yes,68,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card,46.85,3124.66,0
CUST003910,Female,0,Yes,Yes,42,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer,127.42,5403.6,0
CUST003911,Female,0,No,No,24,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer,90.73,2270.31,0
CUST003912,Male,0,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,82.48,4018.55,1
CUST003913,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,101.69,632.2,1
CUST003914,Female,0,No,No,34,Yes,Yes,No,No internet service,Yes,No,No,Yes,No,Two year,Yes,Electronic check,57.54,1931.55,0
CUST003915,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,94.8,515.0,1
CUST003916,Male,0,No,Yes,57,No,No,DSL,No,No,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer,62.7,3614.71,0
CUST003917,Male,1,No,No,22,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,31.07,685.15,0
CUST003918,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card,68.58,1119.72,0
CUST003919,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,87.26,571.55,1
CUST003920,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,142.37,9409.7,0
CUST003921,Male,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,88.72,1738.63,1
CUST003922,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer,36.49,1461.73,1
CUST003923,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,40.56,2720.41,0
CUST003924,Male,0,No,Yes,45,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,69.75,3173.45,1
CUST003925,Female,0,No,No,70,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card,151.54,10657.8,0
CUST003926,Female,0,No,Yes,16,Yes,No,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,24.76,547.19,0
CUST003927,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,Yes,Mailed check,95.37,2425.21,1
CUST003928,Female,1,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,74.4,2490.2,1
CUST003929,Female,1,No,No,1,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,No,Two year,No,Electronic check,81.59,82.54,1
CUST003930,Male,0,Yes,Yes,46,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card,61.02,2778.15,0
CUST003931,Female,0,No,No,43,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,66.1,2848.51,0
CUST003932,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer,99.0,1522.28,0
CUST003933,Male,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,101.84,6128.09,0
CUST003934,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card,87.05,2267.31,1
CUST003935,Male,0,No,Yes,13,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,39.26,515.65,1
CUST003936,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,70.59,2331.58,0
CUST003937,Female,0,No,No,69,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,73.88,5082.02,0
CUST003938,Female,1,Yes,No,57,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer,55.74,3141.16,1
CUST003939,Male,1,No,Yes,5,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer,75.83,449.41,1
CUST003940,Male,0,No,Yes,17,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,76.43,1294.43,0
CUST003941,Female,1,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer,83.71,3120.23,0
CUST003942,Male,0,Yes,No,62,Yes,No,No,No internet service,Yes,No,No,No,Yes,Two year,No,Electronic check,93.14,5824.71,0
CUST003943,Female,1,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,107.56,2666.01,0
CUST003944,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,62.33,719.38,0
CUST003945,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,80.15,1300.02,0
CUST003946,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,89.93,2639.24,1
CUST003947,Female,0,No,Yes,24,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer,125.69,3128.72,0
CUST003948,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.46,144.08,1
CUST003949,Male,1,Yes,No,28,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer,69.93,1938.98,0
CUST003950,Female,0,Yes,No,42,No,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Credit card,42.29,1792.02,0
CUST003951,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,30.49,1661.55,0
CUST003952,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,74.12,194.61,0
CUST003953,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.06,1533.36,1
CUST003954,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,67.12,4207.45,0
CUST003955,Male,0,Yes,No,39,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,18.0,821.18,0
CUST003956,Male,1,No,Yes,35,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,33.17,1113.7,1
CUST003957,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,105.81,1274.15,1
CUST003958,Female,0,Yes,No,4,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,109.59,491.24,0
CUST003959,Male,0,Yes,No,5,No,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.75,267.89,1
CUST003960,Female,0,No,No,26,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,158.26,4146.54,0
CUST003961,Male,1,Yes,Yes,42,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.2,2559.36,0
CUST003962,Female,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,76.54,482.35,1
CUST003963,Female,0,No,No,41,Yes,No,DSL,Yes,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,94.81,3933.06,0
CUST003964,Female,1,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card,32.94,67.0,0
CUST003965,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,49.8,3332.17,0
CUST003966,Female,0,No,Yes,29,Yes,Yes,DSL,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card,97.78,2883.62,0
CUST003967,Male,1,Yes,Yes,32,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,18.0,538.46,0
CUST003968,Male,0,No,Yes,14,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,57.04,726.59,1
CUST003969,Male,0,No,No,71,Yes,No,Fiber optic,No,No,No internet service,No,No,No,One year,Yes,Electronic check,67.61,4749.34,1
CUST003970,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,No,Bank transfer,62.6,767.83,0
CUST003971,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,89.21,6359.14,0
CUST003972,Female,1,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,96.6,4922.02,0
CUST003973,Male,0,No,Yes,38,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.24,2208.1,1
CUST003974,Female,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,72.59,4698.09,1
CUST003975,Male,0,No,No,9,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer,18.0,85.41,0
CUST003976,Female,0,No,Yes,65,Yes,No phone service,DSL,Yes,Yes,No,Yes,No internet service,No,Two year,No,Electronic check,57.22,3703.62,0
CUST003977,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.75,815.42,1
CUST003978,Female,0,Yes,Yes,29,Yes,Yes,No,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,102.29,2991.17,0
CUST003979,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Two year,Yes,Electronic check,49.65,1260.59,0
CUST003980,Female,1,No,Yes,10,Yes,No,DSL,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,53.03,483.82,1
CUST003981,Female,0,Yes,No,43,No,No,Fiber optic,No,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer,25.83,1093.29,1
CUST003982,Male,0,Yes,No,4,Yes,Yes,No,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,128.04,638.22,0
CUST003983,Female,0,No,Yes,44,Yes,No phone service,DSL,No internet service,No,Yes,No,No,No,One year,No,Mailed check,46.79,2021.34,0
CUST003984,Male,1,No,Yes,21,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,129.25,2704.01,1
CUST003985,Male,1,No,No,50,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,88.04,4488.2,1
CUST003986,Female,0,No,No,27,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,138.88,3718.17,1
CUST003987,Female,0,No,No,28,No,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer,87.03,2486.91,1
CUST003988,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,60.15,2801.4,1
CUST003989,Male,1,Yes,Yes,15,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,115.21,1842.3,1
CUST003990,Female,0,Yes,No,20,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,One year,Yes,Bank transfer,57.13,1088.47,1
CUST003991,Male,1,No,Yes,42,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,78.63,3335.84,0
CUST003992,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,Two year,Yes,Electronic check,63.48,4184.12,0
CUST003993,Male,0,No,No,61,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,One year,No,Electronic check,91.57,5546.28,0
